depth	depth_interval	month	sea_basin	SECCHI:mean	SECCHI:std	SECCHI:count	SECCHI:max	SECCHI:min	SECCHI:95p	SECCHI:5p	TEMP_CTD:mean	TEMP_CTD:std	TEMP_CTD:count	TEMP_CTD:max	TEMP_CTD:min	TEMP_CTD:95p	TEMP_CTD:5p	SALT_CTD:mean	SALT_CTD:std	SALT_CTD:count	SALT_CTD:max	SALT_CTD:min	SALT_CTD:95p	SALT_CTD:5p	DOXY_CTD:mean	DOXY_CTD:std	DOXY_CTD:count	DOXY_CTD:max	DOXY_CTD:min	DOXY_CTD:95p	DOXY_CTD:5p	TEMP_BTL:mean	TEMP_BTL:std	TEMP_BTL:count	TEMP_BTL:max	TEMP_BTL:min	TEMP_BTL:95p	TEMP_BTL:5p	SALT_BTL:mean	SALT_BTL:std	SALT_BTL:count	SALT_BTL:max	SALT_BTL:min	SALT_BTL:95p	SALT_BTL:5p	DOXY_BTL:mean	DOXY_BTL:std	DOXY_BTL:count	DOXY_BTL:max	DOXY_BTL:min	DOXY_BTL:95p	DOXY_BTL:5p	PHOS:mean	PHOS:std	PHOS:count	PHOS:max	PHOS:min	PHOS:95p	PHOS:5p	NTRI:mean	NTRI:std	NTRI:count	NTRI:max	NTRI:min	NTRI:95p	NTRI:5p	NTRA:mean	NTRA:std	NTRA:count	NTRA:max	NTRA:min	NTRA:95p	NTRA:5p	NTRZ:mean	NTRZ:std	NTRZ:count	NTRZ:max	NTRZ:min	NTRZ:95p	NTRZ:5p	AMON:mean	AMON:std	AMON:count	AMON:max	AMON:min	AMON:95p	AMON:5p	SIO3-SI:mean	SIO3-SI:std	SIO3-SI:count	SIO3-SI:max	SIO3-SI:min	SIO3-SI:95p	SIO3-SI:5p	CPHL:mean	CPHL:std	CPHL:count	CPHL:max	CPHL:min	CPHL:95p	CPHL:5p	HUMUS:mean	HUMUS:std	HUMUS:count	HUMUS:max	HUMUS:min	HUMUS:95p	HUMUS:5p	H2S:mean	H2S:std	H2S:count	H2S:max	H2S:min	H2S:95p	H2S:5p	PH:mean	PH:std	PH:count	PH:max	PH:min	PH:95p	PH:5p	PH_LAB:mean	PH_LAB:std	PH_LAB:count	PH_LAB:max	PH_LAB:min	PH_LAB:95p	PH_LAB:5p	ALKY:mean	ALKY:std	ALKY:count	ALKY:max	ALKY:min	ALKY:95p	ALKY:5p	NTOT:mean	NTOT:std	NTOT:count	NTOT:max	NTOT:min	NTOT:95p	NTOT:5p	PTOT:mean	PTOT:std	PTOT:count	PTOT:max	PTOT:min	PTOT:95p	PTOT:5p	doxy:mean	doxy:std	doxy:count	doxy:max	doxy:min	doxy:95p	doxy:5p	oxygen_saturation:mean	oxygen_saturation:std	oxygen_saturation:count	oxygen_saturation:max	oxygen_saturation:min	oxygen_saturation:95p	oxygen_saturation:5p	din:mean	din:std	din:count	din:max	din:min	din:95p	din:5p	salt:mean	salt:std	salt:count	salt:max	salt:min	salt:95p	salt:5p	temp:mean	temp:std	temp:count	temp:max	temp:min	temp:95p	temp:5p
10.00	7.5_12.5	3	9	6.38	2.26	20.00	10.50	3.50			1.93	1.50	32.00	4.55	-0.25			7.15	0.39	31.00	8.08	6.53																								9.39	0.52	20.00	10.05	8.30			0.62	0.19	20.00	0.95	0.03			0.23	0.16	19.00	0.58	0.02			3.22	1.78	19.00	6.17	0.10			3.39	1.88	19.00	6.39	0.10			0.41	0.80	18.00	3.59	0.05			15.56	5.82	20.00	23.40	0.56																																													24.70	3.83	18.00	34.80	19.90			1.11	0.23	18.00	1.61	0.74			9.35	0.53	22.00	10.05	8.30			101.00	4.95	22.00	117.00	93.61			3.56	1.67	18.00	6.62	0.10			7.16	0.42	36.00	8.08	6.53			2.01	1.62	37.00	5.20	-0.25		
10.00	7.5_12.5	4	9	7.31	2.75	25.00	16.00	3.00			4.15	1.50	28.00	7.12	0.73			7.06	0.31	27.00	7.62	6.40																								9.15	0.60	18.00	10.40	8.35			0.31	0.14	18.00	0.59	0.06			0.03	0.02	18.00	0.10	0.02										0.12	0.07	18.00	0.39	0.10			0.15	0.10	18.00	0.45	0.05			6.34	3.98	18.00	15.40	0.60																																													20.48	1.55	18.00	23.20	18.30			0.77	0.16	18.00	1.04	0.46			9.20	0.61	20.00	10.40	8.35			105.40	3.81	19.00	112.00	99.86			0.17	0.13	18.00	0.55	0.10			7.03	0.31	31.00	7.62	6.40			4.31	1.59	30.00	7.57	0.73		
10.00	7.5_12.5	5	9	7.95	1.94	19.00	12.00	4.00			8.71	2.56	26.00	14.95	3.56	13.96	5.71	7.09	0.25	24.00	7.56	6.52																																																																																																																																																						7.09	0.25	24.00	7.56	6.52			8.71	2.56	26.00	14.95	3.56	13.96	5.71
10.00	7.5_12.5	6	9	7.04	1.85	31.00	10.50	3.60			11.50	3.04	30.00	16.69	5.12			7.04	0.33	29.00	7.55	6.30										14.35	3.08	16.00	19.40	9.00			6.95	0.32	18.00	7.50	6.30			7.22	0.39	21.00	7.90	6.59			0.29	0.12	23.00	0.59	0.04			0.05	0.04	23.00	0.17	0.02										0.14	0.09	22.00	0.37	0.07			0.21	0.14	23.00	0.67	0.05			8.87	3.66	23.00	16.30	3.60																																													20.22	1.53	22.00	22.60	17.80			0.74	0.16	22.00	1.04	0.40			7.27	0.49	25.00	8.84	6.59			103.25	6.58	25.00	123.46	93.11			0.26	0.21	23.00	0.93	0.10			7.01	0.34	38.00	7.55	6.30			12.32	3.46	38.00	19.40	5.12		
10.00	7.5_12.5	7	9	6.69	1.98	30.00	10.80	2.30			12.90	3.56	37.00	18.00	5.36			7.14	0.38	35.00	8.00	6.27																	7.11	0.25	16.00	7.50	6.60			6.86	0.42	20.00	7.49	6.00			0.34	0.12	19.00	0.53	0.08			0.05	0.03	20.00	0.10	0.02										0.18	0.16	18.00	0.64	0.10			0.33	0.55	21.00	2.67	0.05			9.74	3.03	21.00	15.80	1.55																																													23.52	8.30	21.00	50.50	17.00			0.93	0.35	20.00	2.27	0.55			6.87	0.41	25.00	7.49	6.00			99.68	7.67	24.00	115.12	88.02			0.40	0.70	21.00	3.31	0.10			7.12	0.36	41.00	8.00	6.27	7.61	6.50	13.06	3.57	40.00	19.40	5.36		
10.00	7.5_12.5	8	9	6.56	2.09	42.00	12.30	3.00			15.40	4.00	41.00	20.66	6.02			7.07	0.38	38.00	7.71	6.16										16.70	3.42	23.00	22.00	7.64			6.95	0.34	28.00	7.70	6.33			6.37	0.65	31.00	8.19	5.39			0.31	0.14	29.00	0.60	0.05			0.05	0.03	30.00	0.14	0.02			0.22	0.23	18.00	1.08	0.07			0.19	0.22	28.00	1.20	0.07			0.52	1.07	30.00	6.00	0.05			12.50	3.59	31.00	21.40	5.42																																													22.05	2.63	30.00	27.70	15.70			0.81	0.15	28.00	1.15	0.60			6.35	0.61	36.00	8.19	5.39			95.62	9.81	36.00	130.80	74.50			0.68	1.12	30.00	6.10	0.07			7.01	0.36	52.00	7.71	6.16			16.04	3.92	52.00	22.00	6.02		
10.00	7.5_12.5	9	9	7.33	1.54	18.00	12.00	5.50			13.39	3.27	28.00	18.61	5.66	17.88	7.71	7.09	0.35	28.00	7.62	6.25	7.61	6.46																																																																																																																																																				7.09	0.35	28.00	7.62	6.25	7.61	6.46	13.39	3.27	28.00	18.61	5.66	17.88	7.71
10.00	7.5_12.5	10	9	6.88	1.58	21.00	9.50	3.00			10.19	1.92	32.00	13.14	6.44			7.05	0.35	31.00	7.81	6.46			7.29	0.38	16.00	8.00	6.76																	7.29	0.37	18.00	8.05	6.54			0.43	0.15	18.00	0.69	0.20			0.07	0.05	18.00	0.19	0.02										0.52	0.68	17.00	2.51	0.10			0.42	0.38	18.00	1.46	0.05			13.84	4.09	18.00	25.20	8.30																																													21.92	2.60	18.00	27.40	17.30			0.91	0.22	18.00	1.30	0.63			7.35	0.35	24.00	8.05	6.54			97.00	2.35	23.00	101.49	92.22			0.86	1.03	18.00	3.51	0.10			7.01	0.35	36.00	7.81	6.46			10.32	1.89	36.00	13.20	6.44		
10.00	7.5_12.5	11	9	6.97	1.85	16.00	9.80	3.00			7.19	1.37	53.00	11.13	4.38			7.05	0.30	53.00	7.99	6.45			7.56	0.47	33.00	8.20	5.85																																																																																																																										7.64	0.47	35.00	8.27	5.85			93.51	4.50	35.00	100.41	72.69										7.07	0.31	55.00	7.99	6.45	7.61	6.72	7.24	1.37	55.00	11.13	4.38	9.99	5.74
10.00	7.5_12.5	12	9	6.38	1.98	31.00	9.00	2.00			5.21	1.31	34.00	8.60	2.80			7.15	0.41	32.00	7.95	6.20										4.24	1.42	24.00	7.29	1.30			6.98	0.41	24.00	7.86	6.40			8.39	0.41	30.00	9.29	7.56			0.65	0.14	28.00	0.85	0.39			0.47	0.27	28.00	1.28	0.10			3.33	1.91	28.00	9.19	1.23			3.84	2.00	27.00	9.82	1.57			0.86	0.55	27.00	2.14	0.20			18.04	3.75	28.00	25.60	9.80																																													24.83	4.71	28.00	40.70	14.28			1.14	0.22	28.00	1.62	0.73			8.39	0.42	33.00	9.29	7.56			96.52	2.61	32.00	101.63	88.94			4.67	2.24	27.00	11.93	1.91			7.04	0.40	46.00	7.95	6.20			4.74	1.51	47.00	8.60	1.30		
15.00	12.5_17.5	1	9	7.17	3.13	40.00	15.10	2.30			2.89	1.66	36.00	6.37	-0.31			7.36	0.67	33.00	9.80	6.63										2.75	1.70	25.00	6.38	-0.29			7.36	0.57	29.00	8.60	6.60			8.73	0.57	36.00	10.43	7.30			0.72	0.18	42.00	1.13	0.42			0.28	0.21	35.00	0.97	0.07			4.35	1.57	35.00	8.99	2.05			4.86	1.69	36.00	9.44	2.22			0.36	0.38	42.00	1.79	0.05			16.36	4.59	42.00	27.40	7.80																																													22.23	4.05	42.00	35.90	12.80			1.13	0.33	42.00	2.10	0.68			8.74	0.55	41.00	10.43	7.30			96.67	4.16	39.00	109.11	86.06			5.12	1.69	42.00	9.80	2.22			7.40	0.65	45.00	9.80	6.60			2.91	1.62	46.00	6.37	-0.31		
15.00	12.5_17.5	2	9	6.81	3.01	35.00	15.80	1.60			1.89	1.31	50.00	5.50	-0.32			7.17	0.48	49.00	8.90	6.46			8.90	0.35	25.00	9.50	7.99			1.46	1.55	25.00	4.64	-0.32			7.19	0.49	33.00	8.60	6.45			9.12	0.35	35.00	9.69	8.23			0.76	0.17	44.00	1.14	0.46			0.39	0.28	42.00	1.04	0.07			4.83	1.57	42.00	10.17	1.85			5.29	1.79	38.00	11.14	2.02			0.29	0.20	44.00	1.05	0.05			18.17	3.98	44.00	26.40	9.60																																													23.25	3.89	42.00	31.70	16.00			1.09	0.28	42.00	1.78	0.48			9.04	0.37	51.00	9.69	7.99			97.05	1.89	49.00	101.97	90.65			5.44	1.79	44.00	11.25	2.18			7.18	0.51	60.00	8.90	6.46	8.23	6.54	1.87	1.38	58.00	5.50	-0.32		
15.00	12.5_17.5	3	9	7.54	3.01	34.00	13.20	3.50			1.97	1.51	42.00	5.20	-0.30			7.23	0.41	40.00	8.30	6.53										1.85	1.61	26.00	4.55	-0.21			7.33	0.53	29.00	9.24	6.66			9.22	0.45	37.00	9.91	8.30			0.66	0.15	46.00	1.03	0.38			0.23	0.13	39.00	0.58	0.02			3.52	1.44	37.00	6.16	0.10			3.88	1.80	38.00	7.85	0.10			0.23	0.17	44.00	0.71	0.05			15.24	4.30	44.00	23.40	1.60																																													21.49	3.10	44.00	27.30	13.60			1.00	0.22	44.00	1.64	0.66			9.15	0.52	41.00	9.91	7.49			98.71	3.14	41.00	103.70	88.33			4.03	1.71	43.00	7.85	0.10			7.29	0.49	51.00	9.24	6.53			1.99	1.52	52.00	5.20	-0.30	4.23	-0.20
15.00	12.5_17.5	4	9	7.43	3.29	52.00	16.00	2.00			3.96	1.62	47.00	7.20	0.40			7.06	0.69	45.00	8.00	3.40										4.30	1.53	33.00	6.66	0.71			7.03	0.37	38.00	7.80	6.35			9.08	0.58	47.00	10.73	8.20			0.34	0.17	57.00	0.79	0.06			0.05	0.04	49.00	0.26	0.02			0.44	0.72	27.00	2.78	0.10			0.58	1.22	50.00	5.78	0.07			0.21	0.20	57.00	1.00	0.05			7.53	4.71	57.00	23.21	0.60																																													19.98	3.17	57.00	30.30	12.86			0.81	0.26	57.00	1.63	0.36			9.09	0.59	52.00	10.73	8.20			103.23	5.20	52.00	113.08	88.04			0.80	1.33	57.00	6.21	0.10			7.07	0.64	59.00	8.00	3.40	7.82	6.45	3.97	1.58	59.00	7.20	0.40	6.44	1.28
15.00	12.5_17.5	5	9	9.81	2.94	36.00	17.90	4.00			7.68	2.43	39.00	14.19	3.54			7.17	0.32	35.00	7.90	6.52										8.34	2.13	21.00	13.68	5.15			7.18	0.28	24.00	7.97	6.76			8.12	0.39	31.00	8.98	7.40			0.32	0.12	40.00	0.57	0.11			0.04	0.02	33.00	0.09	0.02			0.20	0.22	17.00	1.00	0.07			0.17	0.11	32.00	0.36	0.10			0.21	0.16	39.00	0.71	0.05			8.57	3.66	40.00	15.71	1.10																																													18.30	4.23	40.00	33.57	5.70			0.71	0.19	40.00	1.23	0.39			8.14	0.45	34.00	9.44	7.40			100.65	4.83	34.00	108.69	88.31			0.35	0.30	39.00	1.17	0.10			7.20	0.33	43.00	7.97	6.52	7.78	6.76	7.84	2.38	43.00	14.19	3.54	11.27	4.79
15.00	12.5_17.5	6	9	7.79	2.35	62.00	14.00	3.40			10.62	3.65	51.00	16.70	4.09			7.12	0.33	48.00	7.81	6.40										11.70	3.70	41.00	18.40	4.26			7.07	0.32	48.00	7.82	6.46			7.12	0.51	55.00	8.30	6.15			0.37	0.16	65.00	0.83	0.04			0.05	0.03	58.00	0.18	0.02			0.20	0.14	32.00	0.70	0.07			0.20	0.16	57.00	0.88	0.07			0.32	0.31	66.00	1.50	0.05			10.66	3.85	66.00	20.70	3.30																																													19.13	3.13	65.00	26.40	5.00			0.80	0.22	64.00	1.27	0.29			7.16	0.66	60.00	10.37	6.15			96.59	7.74	60.00	126.77	82.80			0.48	0.45	66.00	2.29	0.10			7.08	0.33	69.00	7.81	6.40			11.34	3.64	70.00	18.40	4.09	16.25	5.87
15.00	12.5_17.5	7	9	7.80	2.47	47.00	13.90	3.70			11.11	3.70	45.00	19.30	4.38			7.23	0.37	41.00	8.40	6.34										11.77	4.24	32.00	19.30	4.54			7.29	0.32	38.00	8.00	6.60			6.85	0.59	43.00	7.98	5.70			0.43	0.17	52.00	0.80	0.04			0.05	0.03	46.00	0.14	0.02			0.17	0.12	22.00	0.50	0.07			0.20	0.22	44.00	1.07	0.07			0.28	0.24	53.00	1.21	0.05			11.72	3.17	53.00	20.00	5.70																																													19.34	3.17	53.00	29.29	14.29			0.84	0.18	51.00	1.26	0.53			6.82	0.60	48.00	7.98	5.30			93.31	8.94	48.00	126.63	71.30			0.44	0.39	53.00	1.62	0.07			7.28	0.42	57.00	8.87	6.34	7.84	6.60	11.70	4.00	57.00	19.30	4.38	18.34	6.33
15.00	12.5_17.5	8	9	6.71	2.13	59.00	12.30	3.30			14.14	4.45	52.00	21.70	5.20			7.14	0.37	47.00	8.00	6.16										14.71	4.61	45.00	21.50	5.67			7.14	0.35	53.00	8.15	6.50			6.02	0.99	56.00	7.60	1.26			0.44	0.24	65.00	1.21	0.07			0.08	0.06	59.00	0.31	0.02			0.40	0.36	37.00	1.29	0.07			0.35	0.38	57.00	1.51	0.07			0.77	1.18	64.00	6.06	0.05			13.53	5.85	65.00	33.00	3.60																																													21.23	3.66	64.00	29.60	12.10			0.88	0.28	64.00	1.56	0.19			6.04	0.95	61.00	7.60	1.26			88.09	14.22	61.00	117.63	20.50			1.10	1.45	64.00	6.16	0.07			7.14	0.38	70.00	8.15	6.16	7.72	6.59	14.81	4.54	70.00	21.70	5.20	20.88	6.13
15.00	12.5_17.5	9	9	8.44	2.26	36.00	12.50	5.50			11.67	3.80	40.00	21.60	4.37			7.24	0.39	38.00	8.10	6.25										12.15	3.48	25.00	18.54	5.77			7.22	0.32	26.00	7.72	6.66			6.62	0.72	34.00	9.80	5.30			0.45	0.24	42.00	1.10	0.08			0.07	0.05	34.00	0.23	0.02			0.35	0.47	20.00	1.80	0.10			0.25	0.33	34.00	1.90	0.10			0.28	0.27	42.00	1.36	0.05			12.15	3.75	42.00	19.29	5.00																																													18.70	2.69	42.00	24.29	12.50			0.85	0.25	42.00	1.35	0.39			6.63	0.70	38.00	9.80	5.30			91.71	12.66	38.00	150.60	72.85			0.54	0.52	42.00	2.12	0.10			7.27	0.37	45.00	8.10	6.25	7.78	6.70	11.83	3.74	45.00	21.60	4.37	17.03	6.15
15.00	12.5_17.5	10	9	8.29	2.57	41.00	14.40	3.00			9.98	2.22	47.00	14.10	5.40			7.13	0.41	44.00	7.90	6.46			7.27	0.39	18.00	7.90	6.72			10.55	1.87	30.00	14.30	6.37			7.03	0.38	39.00	8.00	6.40			7.14	0.44	44.00	8.02	6.00			0.48	0.15	51.00	0.80	0.18			0.10	0.08	46.00	0.45	0.02			0.49	0.44	41.00	2.19	0.10			0.63	0.67	43.00	3.43	0.10			0.54	0.47	51.00	1.86	0.05			12.88	3.51	51.00	22.00	6.30																																													20.05	2.46	50.00	24.80	12.86			0.89	0.20	50.00	1.31	0.42			7.19	0.44	52.00	8.02	6.00			94.80	5.06	51.00	100.13	73.91			1.13	0.93	51.00	3.43	0.10			7.10	0.42	56.00	8.00	6.40			10.22	2.18	56.00	14.30	5.40		
15.00	12.5_17.5	11	9	8.09	2.34	32.00	13.30	3.00			7.40	1.41	65.00	11.12	4.38			7.13	0.35	64.00	8.10	6.45			7.54	0.41	35.00	8.21	6.44			7.97	1.63	26.00	12.50	5.86			7.31	0.36	28.00	7.99	6.35			7.64	0.37	36.00	8.25	6.92			0.53	0.16	44.00	0.87	0.16			0.32	0.17	37.00	0.68	0.06			1.07	0.71	37.00	3.12	0.12			1.51	0.96	35.00	4.50	0.22			0.46	0.36	42.00	1.44	0.05			12.29	4.29	44.00	19.50	1.10																																													19.49	3.23	44.00	25.70	10.70			0.92	0.24	43.00	1.71	0.42			7.63	0.38	59.00	8.25	6.51			94.43	3.50	59.00	102.56	80.89			1.85	1.01	42.00	4.86	0.22			7.16	0.37	72.00	8.10	6.35	7.78	6.72	7.54	1.50	72.00	12.50	4.38	10.23	5.75
15.00	12.5_17.5	12	9	6.68	3.21	43.00	14.50	1.50			5.18	1.33	42.00	8.64	2.80			7.17	0.40	38.00	8.33	6.51										4.77	1.54	40.00	7.54	0.70			7.20	0.44	48.00	8.20	6.50			8.25	0.41	48.00	9.28	7.33			0.66	0.15	56.00	0.99	0.25			0.46	0.28	56.00	1.43	0.08			2.93	1.32	56.00	8.09	0.79			3.43	1.38	48.00	8.75	1.54			0.62	0.55	55.00	1.93	0.05			16.33	3.92	56.00	27.00	8.50																																													22.65	3.78	56.00	34.10	15.71			1.06	0.26	56.00	1.85	0.57			8.25	0.40	51.00	9.28	7.33			95.83	2.13	50.00	98.86	88.36			4.01	1.53	55.00	9.65	1.64			7.20	0.45	58.00	8.33	6.50			5.00	1.54	57.00	8.64	0.70		
20.00	17.5_22.5	1	9	5.14	2.23	32.00	10.00	1.80			2.59	1.76	28.00	6.41	-0.30			7.19	0.55	27.00	8.64	6.61										2.20	1.64	21.00	5.46	-0.21			7.15	0.38	23.00	7.90	6.61			8.89	0.45	23.00	9.62	8.24			0.73	0.14	22.00	1.05	0.49			0.35	0.23	22.00	0.81	0.05			4.37	1.38	22.00	6.86	2.33			4.72	1.37	22.00	7.24	2.75			0.28	0.31	21.00	1.43	0.05			17.16	2.73	22.00	22.50	12.40																																													25.85	3.74	22.00	37.30	21.00			1.30	0.45	22.00	2.82	0.85			8.88	0.43	25.00	9.62	8.24			96.52	1.84	25.00	99.16	91.40			4.98	1.48	21.00	7.44	2.75			7.22	0.51	37.00	8.64	6.61	8.27	6.63	2.62	1.68	37.00	6.41	-0.30	5.51	-0.04
20.00	17.5_22.5	2	9	5.38	2.16	27.00	9.30	2.00			1.79	1.29	40.00	4.68	-0.32			7.13	0.42	38.00	8.25	6.47										1.65	1.26	16.00	3.90	-0.30			7.19	0.32	20.00	7.65	6.64			9.06	0.56	20.00	9.54	7.07			0.80	0.17	20.00	1.10	0.53			0.36	0.16	20.00	0.74	0.12			4.71	1.08	20.00	6.67	2.63			5.08	1.09	20.00	6.99	3.04			0.23	0.17	19.00	0.76	0.05			18.20	3.96	20.00	25.50	12.60																																													25.39	2.26	19.00	30.00	22.10			1.19	0.24	19.00	1.68	0.83			8.99	0.49	33.00	9.54	7.07			96.22	3.65	33.00	103.61	80.52			5.20	1.17	19.00	7.15	3.04			7.16	0.40	47.00	8.25	6.47	7.71	6.55	1.83	1.23	47.00	4.68	-0.32	3.87	-0.30
20.00	17.5_22.5	3	9	5.85	2.29	35.00	10.50	1.50			1.68	1.23	30.00	4.44	-0.26			7.09	0.39	27.00	8.18	6.54										1.92	1.62	24.00	4.38	-0.24			7.14	0.36	28.00	7.91	6.67			9.32	0.43	27.00	9.98	8.49			0.66	0.15	27.00	0.94	0.34			0.25	0.12	27.00	0.58	0.06			3.69	1.59	27.00	6.27	0.09			3.93	1.70	26.00	6.48	0.10			0.34	0.53	25.00	2.77	0.05			15.71	4.19	27.00	22.20	2.50																																													24.81	4.12	26.00	39.40	21.30			1.11	0.27	26.00	1.76	0.71			9.29	0.45	29.00	9.98	8.49			99.55	2.17	28.00	103.19	93.69			4.12	1.73	25.00	6.80	0.10			7.15	0.40	43.00	8.18	6.54			1.84	1.42	43.00	4.44	-0.26		
20.00	17.5_22.5	4	9	7.71	2.50	37.00	16.00	3.00			3.63	1.28	27.00	7.10	1.60			7.09	0.27	24.00	7.59	6.56										4.08	1.46	23.00	7.04	0.71			7.13	0.25	26.00	7.62	6.70			9.12	0.61	26.00	10.48	8.05			0.37	0.17	26.00	0.73	0.11			0.04	0.01	26.00	0.07	0.02										0.15	0.13	26.00	0.66	0.10			0.20	0.12	26.00	0.47	0.05			7.10	3.90	26.00	15.35	0.50																																													19.87	2.56	26.00	26.70	15.70			0.80	0.21	25.00	1.43	0.43			9.14	0.58	28.00	10.09	8.05			103.78	4.90	28.00	118.58	95.88			0.29	0.19	26.00	0.73	0.10			7.14	0.26	39.00	7.62	6.56			3.84	1.33	39.00	7.04	1.60		
20.00	17.5_22.5	5	9	8.88	2.29	39.00	14.50	4.00			6.66	2.11	28.00	13.43	3.50			7.11	0.25	23.00	7.59	6.52										7.20	1.97	25.00	12.14	3.62			7.14	0.23	27.00	7.54	6.68			7.97	0.41	27.00	8.77	7.19			0.39	0.15	27.00	0.73	0.10			0.04	0.02	27.00	0.09	0.02			0.16	0.10	17.00	0.38	0.07			0.16	0.10	26.00	0.42	0.07			0.22	0.11	27.00	0.54	0.05			10.63	3.21	27.00	16.25	3.20																																													19.40	2.15	27.00	27.70	16.60			0.83	0.27	27.00	1.65	0.48			8.03	0.49	28.00	9.44	7.19			98.26	3.99	28.00	105.74	87.50			0.34	0.17	27.00	0.69	0.11			7.13	0.25	39.00	7.59	6.52			7.01	2.11	41.00	13.43	3.53	10.40	3.76
20.00	17.5_22.5	6	9	8.02	1.92	38.00	14.00	4.10			8.06	2.89	29.00	14.63	3.65			7.14	0.33	28.00	7.78	6.45										8.96	2.32	23.00	13.40	5.09			7.17	0.28	26.00	7.73	6.58			6.98	0.56	26.00	7.98	5.79			0.48	0.15	26.00	0.78	0.19			0.06	0.03	26.00	0.19	0.03			0.15	0.13	16.00	0.55	0.07			0.15	0.13	26.00	0.74	0.07			0.29	0.23	26.00	0.90	0.05			14.38	3.09	26.00	21.90	8.40																																													19.43	1.79	26.00	22.65	14.90			0.90	0.17	26.00	1.21	0.55			7.17	0.96	28.00	11.31	6.25			91.52	9.51	28.00	131.85	81.37			0.39	0.33	26.00	1.64	0.10			7.17	0.32	40.00	7.78	6.45			8.20	2.62	40.00	14.63	3.65		
20.00	17.5_22.5	7	9	6.61	1.42	38.00	9.50	3.80			8.79	3.03	31.00	16.12	4.03			7.18	0.32	29.00	7.83	6.44										10.58	2.78	24.00	17.80	5.97			7.22	0.24	26.00	7.84	6.84			6.30	0.62	26.00	7.40	5.09			0.56	0.17	26.00	0.84	0.14			0.05	0.02	26.00	0.12	0.02			0.21	0.17	20.00	0.71	0.07			0.22	0.18	26.00	0.80	0.09			0.35	0.34	26.00	1.54	0.09			14.98	3.07	26.00	20.80	8.50																																													20.07	1.97	26.00	25.80	16.80			0.98	0.25	26.00	1.82	0.52			6.33	0.60	28.00	7.40	5.09			84.18	9.35	28.00	113.56	71.19			0.53	0.49	26.00	2.08	0.12			7.21	0.31	41.00	7.84	6.44	7.74	6.73	9.57	3.15	41.00	17.80	4.03	13.56	5.89
20.00	17.5_22.5	8	9	6.55	1.83	39.00	12.60	3.70			11.53	3.98	32.00	20.12	5.17			7.14	0.36	29.00	7.76	6.26										11.74	3.97	28.00	18.07	4.73			7.15	0.34	30.00	7.76	6.03			5.55	1.09	28.00	7.14	2.17			0.58	0.20	29.00	0.95	0.17			0.10	0.07	29.00	0.33	0.02			0.70	0.81	23.00	3.20	0.10			0.68	0.83	28.00	3.52	0.10			0.91	1.46	28.00	6.97	0.05			17.34	6.65	29.00	38.80	8.80																																													21.98	3.63	28.00	33.50	17.70			0.98	0.23	28.00	1.43	0.59			5.58	1.05	31.00	7.14	2.17			75.89	13.21	31.00	97.45	33.06			1.57	2.22	28.00	9.67	0.24			7.14	0.36	44.00	7.76	6.03			11.76	3.91	44.00	20.12	5.17		
20.00	17.5_22.5	9	9	7.04	1.35	37.00	12.00	4.60			11.15	3.52	33.00	17.20	3.85			7.08	0.32	31.00	7.68	6.25										11.58	2.74	25.00	16.00	5.23			7.13	0.30	27.00	7.71	6.57			6.22	0.77	27.00	7.26	4.03			0.51	0.18	25.00	0.86	0.16			0.09	0.07	26.00	0.35	0.02			0.27	0.24	22.00	0.77	0.10			0.29	0.25	26.00	0.89	0.10			0.27	0.17	26.00	0.66	0.05			14.86	4.50	26.00	20.45	2.10																																													21.61	4.51	26.00	37.70	16.50			0.95	0.23	25.00	1.47	0.52			6.27	0.77	29.00	7.37	4.03			85.08	11.51	29.00	101.62	52.53			0.56	0.38	26.00	1.55	0.17			7.13	0.33	42.00	7.71	6.25	7.60	6.68	11.35	3.16	42.00	16.00	3.85	14.96	5.42
20.00	17.5_22.5	10	9	6.82	1.54	26.00	9.00	3.00			9.35	2.18	30.00	13.25	5.19			7.10	0.37	29.00	7.90	6.47										9.64	2.13	21.00	12.51	5.28			7.13	0.32	23.00	7.75	6.58			7.07	0.50	23.00	8.03	6.05			0.47	0.17	23.00	0.79	0.18			0.09	0.05	23.00	0.22	0.02			0.50	0.73	19.00	3.31	0.10			0.51	0.72	22.00	3.45	0.10			0.30	0.27	23.00	1.12	0.07			13.23	3.12	23.00	17.40	3.80																																													20.80	1.53	23.00	24.40	18.30			0.91	0.23	23.00	1.33	0.53			7.14	0.53	29.00	8.03	6.05			92.54	7.40	29.00	101.15	75.77			0.78	0.80	23.00	3.59	0.10			7.13	0.35	40.00	7.90	6.47			9.61	2.19	41.00	13.25	5.19		
